note_id,seller_id,seller_name,goods_id,bridge_type,total_imp,total_clk,total_gv,total_buy,total_dgmv,gpm,ctr1_pct,good_click_quality_score,low_bad_market_score,model_sincerity_score,model_sincerity_level,creation_level,aigc_score,first_img_aesthetic_level,first_img_beauty_level,first_img_quality_level,first_img_definition_level,note_unfriendly_score,neg_emotion_score,spam_level,audit_level,ces_score_td,fans_num,publish_days,tob_b_level_30d,tob_seller_period_level,cover_url,note_quality_level,purchase_intent_score,rk_low_bad,rk_good_click,rk_sincerity,algo_quality_rank,tier,rn_in_tier,title,content_snip,asr_snip,note_type,image_num,taxonomy1,taxonomy2,taxonomy3,duration,is_multi_goods_note,goods_name,goods_price,brand_name,goods_cat3,top_cmts
69bbd0fc000000002301f800,646de00af1988a0001f05006,贵阳红琳的店,658ac8e7ea7a0900019dd3e8,goods_seller,629,33,21,1,541.34,860.6359300476947,5.24642289348172,0.703397,0.921941,60.47981643676758,高,B,0.053378,中,中,中,中,,,正常,4,24.0,7202,87,B4,稳定期,http://sns-img-qn.xhscdn.com/1040g00831tt3cnaf7e005n8ookdlluuc9f0m0pg?imageView2/2/w/540/format/jpg/q/75,1,0.9580078125,0.9141393958231576,0.3567559166999689,0.06503559640631706,0.44531030297648116,黑马,220,易地茅台珍酒珍三十到货、陈味舒适,#colorwalking[话题]##珍酒[话题]# #珍酒珍三十[话题]# #酱香型白酒[话题]# #白酒[话题]# #白酒推荐[话题]# #老酒[话题]# ,真酒的高端系列，真酒真山石到货了，这个也被称为异地茅台真酒真山石也算是茅台的一个平替品。相对来说采用十年的一个基酒，加上三十年的一个老酒，凸显出来真酒真山石，它的一个成本也是特别足的，目前来说平台的春上新的一个活动。也已经开始了，我们大哥们可以去用券去拍。到手就更划算，这个也是原箱原码给大家们发货，都是从我们的贵州贵阳实体店给他们发货。也是我们贵阳经销商的一个一手货源，让大哥买的放心，喝的放心，喜欢的大哥们可以去冲。,2,1,美食,美食展示,普通美食展示,31.0,0,珍酒 珍三十53度酱香型白酒500ml礼盒装原盒原码包装 1瓶装,630.0,珍酒,白酒,
6a16e9680000000036030943,669618e5db6f410001b46000,JoshyWine的店,6a15458be6f8790001bf92aa,goods_seller,3810,377,217,3,3270.5,858.3989501312336,9.89501312335958,0.708751,0.893857,19.824716567993164,中,B,0.053581,中,中,高,中,,,正常,4,8.0,2081,18,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g0k0320m1pfi4li005pj7tvi1oikfe5cg6u0?imageView2/2/w/540/format/jpg/q/75,1,0.896484375,0.5162366976007579,0.32774595562660036,0.4756449535988633,0.4398758689420738,黑马,221,酒庄最后的绝版VR｜都在这里了,"经过漫长的软磨硬泡

终于将酒庄最后的22年份的VR都包圆了

西鲁格的接班人与爱人去做了自家的AS

于是这个昔日的「神之水滴」使徒酒庄

画上了句号

	


无论是酒庄的头牌「大伊瑟索特级园」

还是这支经典的沃恩罗曼尼

陪伴着我们度过了许多美好的岁月

留下了千千万万个美好的夜晚

如今

即将曲终人散

终将只能留在我们的记忆中

	


21年份

毕竟是一个勃艮第的大弱年

所以思来想去

要抓住最后的机会

留住一些美好的回忆

一定要留那最棒的年份

拿到了酒庄最后的一些22年份

	


那美好的逐层开放的香气

那舒适的潮湿、温润的木香

和那不经意间散发出来的

非常别致的如同噼啪作响的烛芯

炸出来的轻柔的烛火香气

都尽在这支一酒

让他最后一次陪伴我们度过

那微醺的美好夜晚吧～

	


﻿#西鲁格[话题]#﻿

﻿#葡萄酒品酒笔记[话题]#﻿

﻿#葡萄酒推荐[话题]#﻿

﻿#喝酒日常[话题]#﻿

﻿#微醺[话题]#﻿

﻿#今夜来一杯微醺酒[话题]#﻿

﻿#葡萄酒收藏[话题]#﻿

﻿#葡萄酒[话题]#﻿

﻿#沃恩罗曼尼[话题]#﻿

﻿#",,1,4,美食,美食展示,普通美食展示,,0,Joshy's wine 「神之水滴」使徒酒庄 西鲁格 沃恩罗曼尼 Sirugue 红葡萄酒 2022 2022,968.0,Joshy's wine,葡萄酒,
697345a2000000000c034844,610bb928ef24650001c28dae,橙路蛋糕TRUEONLY旗舰店,65b37bfbdd621c00017badbb,goods_seller,816,29,3,2,700.0,857.843137254902,3.55392156862745,0.643461,0.889372,59.090782165527344,高,B,0.090296,中,中,高,中,,,正常,4,121.0,47147,142,B4,稳定期,http://sns-img-qn.xhscdn.com/spectrum/1040g34o31rm8eh9r22404a0ihh7idonv2f2edng?imageView2/2/w/540/format/jpg/q/75,1,0.662109375,0.46450720068676643,0.748449595192635,0.07046756360729986,0.4278081198289004,黑马,222,被海浪悄悄推上心岸的粉红岛屿,"偶然发现一座会发光的爱情坐标

整座岛都是温柔褶褶的粉

	


原来蛋糕也可以是一座微缩的梦境

把天涯海角的浪漫

收进盈盈一握的方寸间

	


听说一起看过粉色海岛的人

会在潮汐中记住彼此的眼眸

而此刻烛光摇曳的岛屿中央

正缓缓升起月亮般的告白

	


﻿#橙路蛋糕[话题]#﻿ ﻿#北京蛋糕[话题]#﻿ ﻿#上海蛋糕[话题]#﻿ ﻿#杭州蛋糕[话题]#﻿ ﻿#深圳蛋糕[话题]#﻿ ﻿#宁波蛋糕[话题]#﻿ ﻿#广州蛋糕[话题]#﻿ ﻿#生日蛋糕[话题]#﻿ ﻿#微景观蛋糕[话题]#﻿ ﻿#海岛[话题]#﻿",,1,8,美食,美食展示,普通美食展示,,0,橙路 创意微景观爱情岛爱心女士蛋糕深圳北京上海广州杭州宁波同城配送 6英寸（3-5人食用） 粉色-芒果夹心,359.0,橙路,低温糕点,
6a29287c0000000007020f56,667ba913e87bc4000181b25d,茗庐老刘的店,67ca862275422f0001e8cbb3,goods_seller,3634,386,99,7,3117.0,857.7325261419923,10.62190423775454,0.824218,0.911767,99.31361389160156,高,B,0.069888,中,中,中,中,,,正常,4,157.0,7523,4,B3,稳定期,http://sns-img-qn.xhscdn.com/1040g2sg3217sb9qrnue05o7at1009f97raptl7g?imageView2/2/w/540/format/jpg/q/75,2,0.07720947265625,0.7603792016340305,0.011603984429347423,0.00042182851560765506,0.2574683381929952,黑马,223,教你一招，避免烫茶，伤害食道。,#好视频扶持计划[话题]# #喝茶的讲究[话题]# #不宜喝烫茶[话题]# #普洱茶[话题]##古树茶[话题]##福鼎白茶[话题]##热茶[话题]##食道[话题]# ,不要喝超过60度以上的烫茶，会伤害我们的食道黏膜，长期反复烫伤会增加食道病变的风险。这事儿我们都知道，但知道和做到之间往往隔着一座大山。我先说我自己喝热茶这个毛病是从什么时候开始的，20多年前北京最流行的茶是铁观音。朋友还送了我一套潮汕的茶具，我喝的乐在其中，美滋滋的，那个时候上网还是电脑。上论坛的那个时代，我看了一个喝茶的帖子。有一句话呀就触动了我，说什么啊，说功夫茶喝的就是一个热字，还有的说一热顶三香。功夫茶嘛，就不停的开水烫杯，高冲热泡，趁热品饮，大家都知道啊，功夫茶是没有公道杯的。盖碗就直接把茶汤倒在品味杯里面，没有公道杯，又减少了热量流失的这个环节，茶汤的温度啊就更高了。我那个时候光想着跟人家学正宗的喝法，喜欢喝烫茶，那个时候还不知道喝烫茶对身体的这个伤害。现在这个是共识了，但是很多人为什么还是做不到，这里面有两点，第一个呀，就是习惯二十年喝茶的习惯。端起茶杯来就忽略这个事儿了，第二个不知道烫，大家该说了。你这不是扯吗？怎么可能不知道烫呢，我也是很多年前知道的，我和一个朋友我们两个去吃兰州牛肉面。面做好了，我们俩人面前一个人一碗，我用筷子挑起面条。使劲吹，我那个朋友直接挑起面条就放进嘴里了。他吃了一口，他瞪着眼睛问我。说这个烫吗？我说烫啊，他说咱俩一块吃东西的时候要是烫你可得跟我说呀。我对这个温度不敏感，但是呢，吃烫的东西对身体特别不好。我我当时都惊了，我说还有不知道烫的人吗？但这个就是真实的存在。他每个人的敏感都不一样，怎么才能注意喝茶的温度，别伤害咱们身体，看到这么一个方法。就是我们把茶汤从公道杯倒进小杯子里面。手握住品名杯，如果你这样握住一两秒就觉得很烫手就握不住了，那证明。这个里面的茶汤的温度是过高的，如果你能这样握住五秒钟左右，那证明这里面的茶汤的温度。是基本合适的，基本是一个安全的温度了，当然了，不同厚度不同大小，不同材质的杯子。可能手感觉的温度是不一,2,1,社科,科学科普,生活科普,229.0,1,2016年 | 古树熟普 | 古树普洱熟茶 | 357克茶饼 2016年古树熟普357克【1片】 48小时发货,275.0,UNKNOWN,其他,
6a0587de00000000350395ff,642bdeb29a611c00019ef057,利吉氏旗舰店,67542d14d79d330001411ba8,goods_seller,581,15,15,4,496.40000000000003,854.3889845094666,2.58175559380379,0.689261,0.763397,-4.443819046020508,中,B,0.356703,中,中,高,中,,,正常,4,72.0,56058,31,B2,成长期,http://sns-img-qn.xhscdn.com/spectrum/1040g0k0320532acql4005op92v6ostb24dlr56g?imageView2/2/w/540/format/jpg/q/75,2,0.95703125,0.02334117786362358,0.4361780856385892,0.7788730518183029,0.41279743844017186,黑马,224,天气热 来点这个酸酸甜甜巨开胃❗❗,夏天天热没胃口、不爱喝水还总爱出汗的朋友，办公室、家里真的都要常备这款六物山楂丸！配料只有山楂+苹果+山药+红枣+陈皮+茯苓六种天然食材。吃起来软糯细腻，一口咬下去都是浓郁的自然果香味，酸甜清爽不腻口。天热没胃口的时候来两颗，解腻又舒服，赶快来看看吧#六物山楂丸[话题]# ﻿ ﻿#养生[话题]#﻿ ﻿﻿ ﻿#山楂[话题]# #山楂丸[话题]# ﻿ ﻿#解馋零食[话题]#﻿﻿ ﻿#利吉氏[话题]# #孕妇零食[话题]# #宝宝辅食[话题]# #宝妈零食[话题]##养生山楂丸[话题]#,夏天热的不想喝水，那又很能出汗的朋友哈，办公室和家里哈都该哈多备点这个六五山楂丸哈。这个软软糯糯的丸子里啊，是大金星，山楂，红富士，苹果，山药，红枣，陈皮，茯苓这六样好东西。鱼入口啊，是干净又浓郁的水果香，酸甜好吃。赶快来试试吧。,2,1,美食,美食测评,零食测评,27.0,0,利吉氏 【六物山楂丸】配料表干净不加蔗糖孩子孕妈妈安心零食独立包装 六物丸2包【山楂苹果山药陈皮茯苓红枣】,39.9,利吉氏,蜜饯/枣类/梅/果干/冻干,
69f05466000000001e00c3a4,621dab6b054308000110875a,大队长的杯中指南的店,694ceb0623d3ce000167928b,goods_seller,1034,50,28,1,880.0,851.063829787234,4.83558994197292,0.673293,0.864021,29.875568389892578,中,B,0.077437,中,中,高,中,,,正常,4,8.0,67731,47,B3,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k831vgcfi17ig005njm7q3g97kb5anhqs8?imageView2/2/w/540/format/jpg/q/75,2,0.96044921875,0.24707310214170478,0.5390894424463094,0.34404925772982253,0.3767372674392789,黑马,225,今年包的法国单桶威士忌，甜美口感入口封神,"大家都知道我们包桶的第一支法国威士忌来自于艾摩宴客酒厂，也是首次我们尝试除苏格兰以外的第一款单桶，一经上市后整体的反馈非常的火爆，不到1个月的时间，第一支包桶就全部售罄了，所以才有了后续的这款“山楂”，说实话，包桶这事儿挺冒险的。但这是我们的第二支了，底气来自上一支的口碑——大家追着问“还有没有那种水果炸弹”。
	
所以这次挑桶，方向没变：依然死磕水果风味，但想找点不一样的。依然来自法国布列塔尼的艾摩宴客。
	
这家酒厂在国内不算街酒，但在国际大赛上拿奖拿到手软，实力很硬。
最吸引我的是他们对葡萄酒桶的理解——法国人玩葡萄是骨子里的，拿来做威士忌陈年，辨识度一下就出来了。大量的葡萄酒桶使用，让他们的酒带着一种苏格兰很难复制的果香层次。
	
1⃣️品鉴记录
这支叫《山楂》，2015年蒸馏，2025年装瓶，睡了整整十年。黑皮诺桶过桶，54.1%原桶强度装瓶，全球就180瓶。
闻香是秋天路边新鲜山楂被捣碎的味道，不是果酱那种甜腻，而是带着一点点生涩感的红果、蔓越莓，底下压着很轻的香草和木头气息。
喝下去，酒体不水，油脂感撑得住54.1度的冲击，酸度很活泼，像咬了一口带皮的山楂，紧接着黑皮诺那",,1,3,美食,美食测评,饮品测评,,0,全威派 柒杯艾摩宴客2015年【山楂单桶】苏格兰单一麦芽威士忌700ml行货,1225.0,全威派,洋酒,
69cb8b91000000001a037253,637f253e12def30001a8fffb,颐之宜养生的店,6380cc11075d9b0001ff5a84,goods_seller,888,19,15,5,755.5,850.7882882882883,2.13963963963964,0.736444,0.887053,3.3768720626831055,中,B,0.236217,中,低,中,中,,,正常,2,158.0,32386,75,B6,稳定期,http://sns-img-qn.xhscdn.com/1040g00831uceoit1iq005oqd4ur4kru8jd4df58?imageView2/2/w/540/format/jpg/q/75,1,0.82861328125,0.43910128324674746,0.19887364385832482,0.7038541805426047,0.44727636921589237,黑马,226,花椒贴肚脐👏🏻43岁状态绝了✅好颜色的秘诀,#在小红书轻养生[话题]# #健康养生[话题]# #养生好物[话题]# #变美的尽头是养生[话题]# #内外调养好气色[话题]# #气色变红润了[话题]#,我们女生到了这个年纪，如果想要保持漂亮感，有一个非常非常容易被忽视的就是温度，那从中医上就是指的阳气。因为随着我们年纪增大，阳气会渐渐的去衰弱，所以这个艾草肚脐贴就在我家床头上，我天天会放在床头去用的，花椒有这么大的功效吗？当然了，大家都知道平时我们可以做艾灸，对我们身体很好，对不对？就给身体增加一个鸳鸯之力啊，哎呀，暖暖和和的特舒服，花椒。它也是一个纯阳之物，在古书上不管是本草纲目啊，很多的书籍上古籍上都有明确的一个记载，这个花椒用得好就能够给我们身体。增加温序的力量，花椒艾绒和桂圆为主要原材料做成小丸子，睡前你就贴在我们的肚脐上，早上起来就接了，它就是我们身体的一个小太阳。早上起来接的时候你摸一下小肚子，就是那种暖暖的感觉，千万不要忽视它，我一直说它是花小钱办大事儿，只有你保持。使我们身体的温度，尤其是我们腰腹的这个温度一直是温热的，你的皮宝宝胃宝宝才能更好的去运转，另外呢，我还想说一点哈。我们女生如果身体温度低了，就像冬天的一条河，温度低了是不是就流速慢了，甚至还会结冰结块儿，你想想如果我们身体内部这条河结冰了。那些问题是什么？所以保持身体的温度，不管是对于我们的气色不垮脸，还是我们的身材，还是我们内在的身体健康都相当之重要。所以我一直说花小钱办大事儿，这个是从东晋的时候就已经流传下来的老祖宗的方子，为什么不用老祖宗的智慧去加持我们的健康和。美丽呢，坚持试试看，它真的是会给你很多惊喜，点击左下角立即get养生同款。,2,1,医疗健康,养生食疗,,87.0,0,颐之宜 艾草肚脐贴 南怀瑾配方桂圆花椒艾绒 艾脐贴 尝鲜装：艾草肚脐贴1盒（贵在运费）,78.0,颐之宜,艾灸/艾草/艾条/艾制品,
6a258ae7000000000803ceed,628b5d55d6b4360001958de1,富临行鱼胶滋补的店,68cd72f7ff7b37000119247c,goods_seller,2204,158,96,1,1873.76,850.1633393829401,7.16878402903811,0.630424,0.890091,48.04304504394531,中,B,0.062252,中,低,中,中,,,正常,4,1.0,19965,7,B4,稳定期,http://sns-img-qn.xhscdn.com/1040g2sg3214b2k0o7k7g49tm9gag8p8h8db9mso?imageView2/2/w/540/format/jpg/q/75,1,0.95361328125,0.47251454198303805,0.8274573361159214,0.13898879564258543,0.47965355791384834,黑马,227,野生小耳赤嘴公｜24头老胶~泡发肉质太好啦！,"澳洲小耳朵野生赤嘴公🐟
辨识度超高的经典小耳朵款，身形灵动，特征一目了然。
足干老料，肉质厚实细腻，纹路清晰规整，几乎无腥。
胶质饱满软糯，日常炖煮口感绝佳，温润滋补。
野生好货存量不多，自吃调养、送礼都很有档次。
实拍原图，品质看得见，懂货的朋友别错过～
#澳洲赤嘴公[话题]# #小耳朵赤嘴公[话题]# #鱼胶直播间[话题]# #鱼胶[话题]# #赤嘴胶[话题]# #赤嘴鳘鱼胶[话题]# #小红书66周年庆[话题]# #花胶[话题]# #滋补品实体店[话题]# ",,2,1,医疗健康,养生食疗,,15.0,0,野生大耳赤嘴鱼胶 大耳赤嘴母14头 小耳赤嘴公23头 产后赤嘴鱼胶 澳 小耳朵 24头野赤嘴公 4只100克,858.0,UNKNOWN,其它传统滋补品,
6987455e000000000903bac3,6540ad54368edf00013dba24,燕香御食养的店,666298ae646d150001c091ce,goods_seller,500,37,25,2,424.0,848.0,7.40000000000000,0.689827,0.860766,38.481475830078125,中,B,0.121931,中,低,中,中,,,正常,2,167.0,17476,127,B4,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k831s9pdlmkle7g5of7v0k8crg912qqbmo?imageView2/2/w/540/format/jpg/q/75,1,0.724609375,0.22770599292512173,0.43284786051537083,0.24369847401684352,0.3014174424857787,黑马,228,是的，通过这款红参我成了小红书的小爆店,"是的，通过这款红参我成了小红书的小爆店
最初下载小红书
是拿来当百科全书用的
偶尔会发几张产品照片
好多姐妹感兴趣
为了方便大家购买开了这个小店
一开始几天卖一单，后来一天卖几单
到现在卖了几万单
谢谢大家对我们的信任
现在有好多姐妹在店里回购几十单的都有
这份认可比中五百万还要开心
这款柳叶片是我们店的爆款
日常用法很简单，一次3片开水冲泡
坚持一个月你一定会来夸我的#红参和高丽参的区别[话题]# #红参[话题]# ",,1,3,医疗健康,养生食疗,,,0,6年红参·红参里的优等生 老红参柳叶大片150克,178.0,UNKNOWN,参类滋补品,
69e994d10000000023016266,671b52bd463e7a0015f45e52,盈盈边境东北特产的店,6742b6fdec68d70001983bd5,goods_seller,501,41,56,7,419.25,836.8263473053893,8.18363273453094,0.772062,0.923995,34.17477035522461,中,B,0.07304,中,低,中,中,,,正常,4,20.0,7506,52,B3,稳定期,http://sns-img-qn.xhscdn.com/1040g2sg31v9pjq3e2qe05oh4k8ngk81jnp7l3u0?imageView2/2/w/540/format/jpg/q/75,2,0.171875,0.9371919541761023,0.08325562808045824,0.29212734780871186,0.43752497668842416,黑马,229,收到咱们东北野生玉竹咋看好坏,#玉竹[话题]# #东北野生玉竹[话题]# #关玉竹[话题]# ,大家收到莹莹家这个玉竹啊。如何通过外观我就不拽了，辨别这个玉竹的好坏啊，首先你看一下咱们家的玉竹跟你们传统买的那种切片玉竹它不一样。首先它是我们黑龙江这块的玉竹，它叫做关玉竹啊，寒冷季节生长的，然后它是这种整只圆条的不切片的。你们第一时间啊，一定说打开袋子你们去闻一闻这个玉竹，它说白了它就是一个植物的草根，它有点草木的味道。有点淡淡的那种。嗯，甜味儿有一丝丝，也可能说是没有味道，这个东西跟我们在挖的时候包括晾晒的时候都有关系啊，但是它不是那种很香很浓的这个味道啊。然后再一个你抓一把，你就你去摸一下它的这个质感，它不是那种黏黏的，而是有点点干干爽爽的这种这个手感哈。再一个咱们玉竹你们拿出来之后看一下，它每一根它颜色呀，粗细呀，这个结啊哈它都不一样。这是因为它是野生的。它不一定是老百姓在哪个山头拿镐头刨出来的对吧？所以它长得千奇百怪，一点儿都不一样，嗯，这是它一个外观长相哈。还有一个咱们玉竹一般都是有点那种圆圆的，您回家掰开之后啊，能看见它这里面好像有一点点淡淡的。啊，米白色呀，但是它这个质感是有点点像那个晶状体似的，不是那种康皮的，我给大家看一下啊。就是这边有我们挑出来的不好的，你看这样的就是，哎呀，里面就感觉像什么呢，好像有点像老化的一个树皮。因为野生的玉竹它不像人工的两年半就能挖，那有的长了五年啊，六年七年八年，它逐渐就木质化就烂了啊，老百姓上山挖它什么年头的都有对吧？这就是一个外观的长相，如果说您觉得外观诶还不错，或者说唉我觉得挺丑的，但是您别着急往回退哈，咱们家让试喝，你回去抓这么一把。洗一洗之后用开水去煮去泡去炖汤，您尝一尝。如果觉得好您留下，如果觉得不好，那正好就当尝试一下我们东北的野生的关于什么味道就可以了啊。,2,1,家居家装,居家兴趣,园艺,119.0,0,补津ye/东北野生玉竹/无硫磺/无农残/更温和/整条原支煲汤煮水 小号玉竹一斤500克,38.0,UNKNOWN,其它传统滋补品,
69e0f39e000000001a034081,6503ca6100efc800012aed9e,茶理十八的店,6504861948ea990001b962eb,goods_seller,1171,99,51,2,978.0,835.1836037574723,8.45431255337319,0.758307,0.8532,37.594783782958984,中,B,0.123723,中,中,中,低,,,正常,4,43.0,38623,59,B4,稳定期,http://sns-img-qn.xhscdn.com/1040g00831v1buina2ie05oru2q67rkntdl3ud58?imageView2/2/w/540/format/jpg/q/75,2,0.9375,0.1884759409736098,0.12159761999911194,0.2563163269837041,0.1887966293188086,黑马,230,不是好喝，是舒服！喝过的人都沉默了！,"真的很心疼！
明明是好茶，却因为太独特，很少有人懂😭
大家都爱喝顺口、香甜、一眼惊艳的茶，
六堡茶温润，接受度高，
而安茶，偏偏反其道而行：
不香、不艳、前三泡甚至有点 “怪”，
却是我心里，最特别的存在。
它不是 “好喝型” 的茶，
它是舒服型的茶。
/
它的工艺，复杂到吓人
集各大茶类工艺于一身：
谷雨采摘
有红茶的提香
有白茶的萎凋
有乌龙的焙火
有黑茶的发酵与压砖
全程制作100 天起步
还必须在当地存放满 3 年，才配叫安茶
工序之多、耗时之久，
现在年轻人都不愿意做，
喝一泡少一泡。
喝法也很特别
泡的时候，丢一小片箬叶一起煮泡，
瞬间多出清凉润感，体感绝了。
它不张扬香气，
不追求入口惊艳，
但喝下去之后，
身心舒展，慢慢温暖！
那种温润通透的感觉，别的茶给不了。
/
很多人一开始喝不惯、喝不懂，
慢慢却越喝越离不开。
如果你已经喝腻了甜腻顺口的茶，
想试试真正有底蕴、靠 “舒服” 征服人的茶，
这支 12 年安茶，会打开你新世界的大门。
	
#茶理十八[话题]# #好茶推荐[话题]# #召唤茶友[话题]# #安茶[话题]# #祁门安茶[话题]# #茶叶推荐[话题]# #",有人说很久没在直播间看到安茶了，为什么我们确实发现六宝茶丢出来以后比安茶。好卖，复购也比安茶人多，虽然喝过安茶的人也愿意说它好喝，包括我个人在我自己的内心，我依然觉得安茶很好喝。但是的确好像接受六宝的跟复购六宝的人会远远大于安茶，安茶几乎所有人都是买了一小罐就销声匿迹了，不说话了。你问他好喝吗？他说不错。但是你说复购吗？它没有，很多人都回答，都是喝不惯和喝不懂。我也已经尽我所能的去推广去让利，整款产品的成本已经严重爆表了，来吧，我们聊两句没有喝过安茶的朋友们好吗？诶，我们先看这个包装吧，我觉得这包装更有代表性，我们为它做了一个来自顺义顺工友品牌。而且是万生平老先生这个创始人，安茶创始人的复兴创始人的产品。然后2012年我应该是全网卖安茶卖顶老的一个主播，没有卖五年内的，我都是卖一二年到现在十二年了，同志们。打开我们做的很细，我们定了这样的一个分唇的布麻布袋子。然后我们还甚至到了郑和的主场去做了一个专门用来撬安茶，这边是用来松散，这边是用来陈安茶的，带着查理18logo的茶勺。打开这样一个竹边，打开这样哇好香，打开这样一个棉布袋子之后。是这样完完整整的一篓茶。用落叶包裹住的安茶原原本本的原装样子，它好棒，里面还有那个防伪贴，我就不打开了好吧。那么拆散的安茶是什么样的，给大家看一下。这个就是拆散的安茶。它一搂一搂的，这个时候所有人的疑问都来了，安茶到底是什么？那它到底是什么？其实到今天为止，连制作安茶自己的行业负责人他们都说不清是什么，所以只能由我们来传导，这个是落叶，记住了。每一次泡完茶放一小片这个若叶进去一起泡，你会感觉到清凉跟舒适，而且茶的性感会更好，来吧。这款茶一点都不香。它是一个完全不中香，完全跟现在这个时代喝茶的取向完全无关的茶，它不好看。它不香，你喝这款茶，你几乎无论从水中从茶汤中，从从干香上都闻不太出它的香味。第二，你们在前三水喝它或者前三次喝它，你们都不会觉得,2,1,美食,美食测评,饮品测评,243.0,0,2012年孫義順·毛尖安茶 老六安祁门高山安茶黑茶老茶叶 50g单罐装（无竹篓）,99.0,UNKNOWN,黑茶,
6981f3c5000000002202ff16,686b2622957b520015b34a5c,植与山山旗舰店,69316ead99c0b80001110f5c,goods_seller,807,79,54,6,671.6,832.2180916976456,9.78934324659232,0.747835,0.856124,53.99625778198242,高,B,0.076699,中,中,高,中,,,正常,2,50.0,17569,131,B4,稳定期,http://sns-img-qn.xhscdn.com/notes_pre_post/1040g3k031s4ikgialk00400el6fbdkpphvngoio?imageView2/2/w/540/format/jpg/q/75,2,0.947265625,0.2022630729837337,0.15579533176442728,0.10671521394846292,0.1549245395655413,黑马,231,手工黑芝麻拌拌粉｜被粉丝催了几个月！终于…,"细软塌姐妹
黑芝麻脑袋
熬夜党姐妹
	
我们准备好了这罐-黄精黑芝麻拌拌粉！
里面有黄精、黑芝麻、黑桑葚、黑豆、核桃、腰果、花生，都是好食材👍
	
依旧是老师傅手工炒制，超级香！
拌酸奶，夹面包吃简直绝了！
	
之前做了一批预售给我们老粉
大家都说好吃，最后才敲定了这个版本
	
年前新鲜做了500罐，快来！
#黑芝麻[话题]# #五黑粉[话题]# #黄精[话题]# #桑葚[话题]# #头发[话题]##熬夜党[话题]# #细软塌[话题]# #产后恢复[话题]# #植与山山[话题]# #黄精黑芝麻拌拌粉[话题]#",,1,7,美食,美食教程,烘焙&甜品教程,,0,植与山山 黄精芝麻拌拌粉熬夜党 |发际线退步 |大口吃的能量粉粉 1盒（尝鲜 250g/瓶）,89.0,植与山山,鲜炖滋补品,
68f046c20000000007003853,61ae00b56ca22900014b4224,塞外牧场风干碳烤牛肉干的店,61af250897acd70001504578,goods_seller,705,54,31,4,585.11,829.9432624113475,7.65957446808511,0.686464,0.870318,34.093345642089844,中,B,0.067631,中,中,高,中,,,正常,2,47.0,89189,241,B4,稳定期,http://sns-img-qn.xhscdn.com/1040g2sg31nmae5lb50eg49m4enct3pp9vlcit30?imageView2/2/w/540/format/jpg/q/75,1,0.958984375,0.29055844175066237,0.45299942276097865,0.2924973728224028,0.3453517457780146,黑马,232,据说内蒙古人都喜欢啃,"据说内蒙古人都喜欢啃这个？
这才是纯纯的行军粮！
超风干的牛肉干不含水分的贼入味！[色色R]
每一条肉丝都是巨浓郁的肉香
慢慢啃越嚼越香！就超享受[喝奶茶R]
#双十一[话题]# #双十一购物[话题]# #零食推荐[话题]# #零食[话题]# #1年1度购物狂欢[话题]# #1年1度好逛不停[话题]# #1年1度集章兑奖[话题]# #减脂[话题]# #牛肉干[话题]# #双十一攻略[话题]# ",咱们的超干牛肉啊，现在都变得更苗条了，变细了啊。嗯，因为之前有好多顾客就一直反馈说超干的话太硬了咬不动，所以现在给大家做的都是这种细细的咬起来啊，特别容易咬，它是脆口的了。它是脆口的。就很容易嚼啊，但是不影响它这个香味超干的话，因为它没有水分，所以这个肉香啊特别浓，是那种越嚼越香，越嚼香味越浓郁的，而且饱腹感极强。小火一点去吃就很香。原味孜然香辣三种口味啊，可以去选，喜欢吃烧烤的就去试这个孜然味，咱们家这个孜然味销量还是很好的，爱吃烧烤的不能吃辣的直接去试试这个孜然味。想要纯牛肉原香就去拍这个原味的，像我一样爱吃辣的，你就直接去试咱们这个香辣。香辣味里面加的就是辣椒粉啊，它是辣椒粉，没有工业的辣味，没有辣椒精在里面啊，裹的辣椒细粉，而且都是不含糖不含油的。咱们女生啊，爱美的女生身材管理期呢，你们可以放心的去吃，完全没有负担的一款小零食哦。,2,1,美食,美食测评,零食测评,62.0,1,左中塞外牧场 超干牛肉干 一斤链接 原味一斤 g,188.0,左中塞外牧场,肉干/肉脯/卤味零食,
